text,label
finally got out of the dorms last year,0
there not too bad but i like having a bathroom,0
yeah I got a house for next year,0
yeah fo sho,0
so what&apos;s the latest?,0
not much,0
I&apos;m assuming by the way you talk that you are a man,0
"yeah i&apos;m winding down from a night of jello shots and karaoke, still a bit hyped up",0
eh no,0
but i get the feeling that i talk like a dude,0
"hmmm that&apos;s a good thing, I like women, but girls who are over the top girly piss me off",0
so jello shots and karaoke,0
I&apos;m assuming you&apos;re drunk?,0
yep,0
that&apos;s the spirit,0
yeah i got a keep myself somehow...,0
hells yeah,0
no friday night fun for you?,0
no,0
I&apos;m a singer,0
I&apos;ve got an early performance tomorrow,0
aw that&apos;s terrible,0
can&apos;t kill the chords,0
alright understandable,0
"yeah, alcohol has a way of drying those things out",0
yeah it may be a little lame but i came home and had tea,0
nope,0
I love tea,0
and I think it&apos;s a pretty good hangover remedy,0
"so if you&apos;re in school, i assume you&apos;re looking forward to the summer?",0
kind of,0
I turn 21 soom,0
soon,0
so that&apos;ll be fun,0
oh that&apos;s the spot right there,0
"but I like college, I like being with all my peeps",0
"for real.  i&apos;m graduating soon, and so many of my friends aren&apos;t.",0
it&apos;s gonna be a bit sad in a few weeks,0
that is aren&apos;t yet,0
yeah,0
where you go to school,0
grinnell,0
sorry I have no clue where that is,0
eh no worries,0
small town iowa,0
oh shit,0
you&apos;re probably bored as fuuuuuck,0
well that&apos;s why i hit up the bars on the weekends,0
it&apos;s not too bad though,0
there&apos;s a farmers market in the fall and there are all these quaint town fairs and parades,0
it&apos;s cute,0
haha,0
you&apos;re cute,0
I bet you&apos;re real cute,0
oh definitely,0
"by the way, my name&apos;s Justin",0
and I&apos;m from Washington state,0
"man that&apos;s awesome. i&apos;ve never been to washington, but i really want to go",0
i have a thing for mountains,0
your best bet is colorado,0
"yeah, colorado is nice, but my grandparents live in wyoming so i know the big horns the best",0
ah,0
well come to Washington I&apos;m sure we&apos;ll find something to do ;),0
for sure.  i certainly don&apos;t have anything better to do,0
just plan on roaming for a while,0
yeah? no major or anything?,0
"i do have a friend who just got a job in dc, half thinking of following her out there but i don&apos;t know about the east coast",0
nah,0
West Coast is where its at,0
i&apos;d imagine.  but i&apos;m pure mid-west,0
yeah that&apos;s fine,0
I hear midwest girls are horny as fuuuuck,0
something about field after field of corn,0
u no it LOL,0
lol I don&apos;t know whether to take you seriously or not...,0
you&apos;re wise,0
I know,0
comes with age,0
but I seriously did hear that,0
so even if you gotta sing you don&apos;t seem to worried about staying up late...,0
yeah well I have trouble getting to sleep before say...130 or 2,0
hence why I&apos;m on here,0
eh makes sense,0
i had heard about this a while back but one of my more socially disruptive friends brought my attention back to omegle this week,0
"so of course when i got home tonight and didn&apos;t want to go to bed, i figured i&apos;d spread my drunk bliss with the world",0
lol what all did you have,0
eh it wasn&apos;t too crazy i guess,0
"a few jello shots, a couple shots of vodka and two beers",0
i moved from party to party,0
oh that&apos;s not so bad,0
naw i&apos;m a good girl,0
I don&apos;t believe you,0
baiting,0
but i guess you&apos;re right. last week i wanted to get on the roof of one of the academic buildings but campus security passed by,0
we ran for it,0
done that,0
successfully?,0
I went to a different school freshman year and it was our goal to get on every building on campus at least once,0
and yes,0
see i&apos;m not going to see my college experience as complete until i get on that damn roof,0
try again next week i guess,0
yeah it&apos;s triumph,0
"we managed instead to get inside one of the buildings where prof offices are, not very exciting but i had to make a point",0
what point was that?,0
that i was going to go somewhere where i wasn&apos;t supposed to be,0
but really... it&apos;s very low risk here,0
if security had caught us they would have told us to go home and just watched to make sure we walked away,0
haha gotta get more outrageous than that!,0
true,0
http://w3ctech.com/2011/html5 another version of the logo with angel wings,0
Summon the lawyers!,0
a924fb58d2c25874322f4e5126f608b9: why?,0
Angel wings might be trademarked,0
lol,0
what is the airplane doing to that cloud?,0
:'),0
asl,0
asl,0
&apos;,0
&apos;,0
&apos;,0
&apos;,0
&apos;,0
&apos;,0
/&apos;,0
&apos;,0
&apos;,0
/&apos;,0
&apos;&apos;hfg,0
"ji
io",0
io,0
poo,0
[-o,0
ppolo[,0
po,0
[p;,0
[ol]i,0
po,0
o,0
poo,0
hey 15 f texas,0
hello,0
hhhhhhhhhhhhhhhh!!!!!!!!!!!!!!!!!!,0
and asl,0
"am , 17",0
m 17,0
....,0
ok dear,0
hello beautiful!,1
:-*,1
hi,0
short week )))),1
yay us,0
jst got home from work !!!!>:P,1
it's 815,0
"yes I know (( late day for me,, I dont normally get home like this ((",1
hmph,0
didja miss me?,0
"ok,, sweetness ,, going to watch the basketball game w/ some friends of mine!!",1
okay,0
:(,0
"yes,, I missed you,, havent had much chance to chat (",1
"keep a day on the weekend open for me,, and I'll come see you!",1
after thanksgiving,1
:-*,1
we'll see if your as hot in pic as real life !,1
really?,0
;),1
that would be sooooo cool,0
think you could get out?,1
probably,0
"we'll see,,,would be cool tho",1
:-*,1
kay,0
:),0
have fun with the game,0
"ok, sweetness,, gotta go~!~ ttyl !~~",1
>:D<:-*>:D<.,1
dont miss me to much either ),1
kay,0
hehe,1
bye sweetness!,1
hi,0
hi,0
hi,0
qasl,0
"as,l",0
"27 f Ukraine ,you?",0
30,0
m,0
uae,0
welcome,0
)))),0
guy  or anything,0
ur marred,0
?,0
yap,0
and you?,0
i&apos;m ask you?,0
I replied,0
You: yap,0
no,0
divorced?,0
what u want?,0
no,0
i&apos;m snigle,0
and what usually want in chat?,0
anything,0
I want communication,0
u?,0
yaeh,0
ur acount in facebook,0
why are you alone?,0
skype only,0
moody,0
only this is the reason,0
i&apos;m not alone but not marred,0
?,0
you have a girlfr,0
there is no mony,0
???,0
wwwwwwwwwww,0
?,0
there is no mony - ????,0
yeah,0
what does it mean,0
????,0
? ???? ???,0
no mony,0
the simple word,0
u marred,0
?,0
hai,0
in ?nglish there is no such word,0
"Yes , Im married!!!!",0
Do not have money,0
?????,0
right,0
yes,0
you have babe,0
and what&apos;s next????,0
You have children,0
1 boy,0
nice,0
Are you beautiful,0
?,0
yes,0
nice,0
you&apos;re an arab,0
?,0
you clever weman,0
yeah,0
i&apos;m araby,0
my goodness,0
what?,0
i&apos;m nice,0
Whom do you work?,0
willness,0
what?,0
i&apos;m not understanding ?,0
where do you work,0
what you say?,0
uae,0
"I&apos;m not asking where you live, I ask where you work",0
"yeah , i know",0
i&apos;m work in uae,0
in the same country,0
you have a very harsh attitude towards women in your country,0
no,0
but I do not like women much asexual only,0
Does women have equal rights with men in your country?,0
?????,0
perhaps,0
it is not so,0
I do not like Arabs,0
yes,0
i say to women each rights of them,0
"okay, I&apos;m going to bed, goodnight",0
I&apos;m looking for a horny little slut who craves cock in her mouth,0
Hi !,0
I think that&apos;s kinnda me .,0
ha kinda??,0
whatcha mean?,0
"... No, that&apos;s exactly me !",0
haha its ok if its kinda...,0
I&apos;m horny And female and.. everything ..,0
i dont judge either way haha,0
Who are you ?,0
ha im horny and male and 19,0
"I&apos;m horny.. Haha, female and 18",0
Where are you from then ?,0
You sound sexy,0
pa,0
u?,0
Pa ?,0
Where is that ?,0
pennsylvania,0
I&apos;m from Germany,0
Ahh.. Okay,0
You want to have a sex chat ?,0
cool :) yeah babe u like to suck cock right?,0
I love to do that..,0
Kneel in front of you and grab your legs and play with your balls while I suck it harder and harder,0
why dont we get you on your knees and sucking ? ;),0
ooooo i like ;),0
i love a forceful cocksucker ;),0
What&apos;s your hiar colour cutie ?,0
I also love to bounce on your lap and jiggle my boobs in your face,0
brown and my eyes are hazel,0
my dick is 7 inches,0
thats like 20 cm i think,0
Wow.. That&apos;s huge..,0
I love it dangerous...,0
can u handle it ? l),0
;),0
I think so..,0
But I always moan..,0
then suck me like a good little slut ;),0
mmmmmmmmmm i love a moaner ;)),0
Haha.. I do ! I play around with my tung and suck the dirt away !,0
why is there dirt?! lol,0
... Dirt from the day ?,0
just keep telling me how ur sucking me baby ;),0
I let my hands play on your body and blow and suck your cock around..,0
How are you standing or sitting while I&apos;m sucking you ?,0
im sitting down ;),0
i love your mouth baby dont even stop ;),0
I have very soft and full lips if you want to know..,0
Do you have open legs darling ?,0
ooooo i like babe ;),0
I&apos;m sucking harder,0
oh yeah just for you ;),0
lick my balls and suck them in your mouth ;),0
And I lay my boobs onto your legs so you have something to play with while I&apos;m sucking you,0
Yes,0
Ahh,0
",mmmmmmmm i love you baby ur so hot what size are you tits&gt; i love to play with them ;)",0
They are D 95 and no operation..,0
How are you playing with them ? Tell me please babe,0
holy shit thats amazing,0
youre so sexy,0
I&apos;m sucking your balls while I give you a little handjob,0
im grabbed them and squeezing them baby ;),0
Thanks baby,0
im pinching your nipples ),0
Call me names,0
mmmmm they feel so gooddddddddd,0
ur my dirty little slut baby,0
i love your whore mouth wen its on my balls ;),0
yeah.. I wanna be your little slut,0
inhale my cock u lcocksucking  slut ;),0
It&apos;s all the way down my throat babe,0
How do my boob feel in your hands ?,0
I like you calling me names !!,0
More please !,0
I love you,0
so good baby i wanna feel them around my cock u cumslut,0
i love you baby &lt;3,0
I&apos;m sucking your cock again and it&apos;s getting harder and harder,0
do u wanna be my dirty whore forever baby?,0
I lick your belly and lay my tits onto your cock,0
They are heavy,0
Yes I want to,0
your huge tits are so fucking heavy i love it rub them in my face and then keep titty fucking me baby,0
Call me more names my babe !,0
I&apos;m so wet !!!,0
lets get married and u can worship your husbands big cock for the rest of your life like the dirty little slut u r ;),0
I sit with my pussy on your face and bounce on it while I suck your dick even harder then before,0
mmmmmmmmmm i love your slutty pussy baby,0
Okaay,0
I like that way,0
Call me more names and tell me more what happens with me and your cock !!,0
You are such a man ! I love you &lt;3,0
never ever stop sucking me u little whore!! ur only job in life is to satisfy me,0
Mhmm.. I love you and your huge cock,0
And I&apos;m moaning,0
And licking your balls,0
"7cbd522d7fcf593a1e60d52c789b6a7b: FTR, I already miss 5 guys.",0
mmm,0
18d23e7e3397f5ffebebd0fd268b2446: how's goog day?,0
tense. I'm dying.,0
"that good, eh",0
need to sleep. I've been up since 8am yesterday,0
is paul still speaking?,0
oof,0
"nope, but he have one more talk today.",0
"I liked the offline talk he gave, lots of great links.",0
"tell him i said if, if you see him",0
err i said &quot;hi&quot;,0
"next one is about developer tools, but I thin it's the one we've already saw",0
18d23e7e3397f5ffebebd0fd268b2446: could you paste a link to these talks?,0
I'll tell… just talked to him.,0
sure 388c6b058722a404c21662ef76a73342,0
one of them was http://westcoastlogic.com/lawnchair/,0
"he probably will share his slides, so you can have the whole presentation",0
other one was http://manifest-validator.com/,0
"hm, i wonder if i could easily get tooltips for QGraphicsItems",0
setTooltip()?,0
yup,0
i didn't even check the docs before writing,0
at least i use it succeussfully,0
hehe :D,0
"it wasn't really a question, just a &quot;i wonder&quot;",0
does it pop up fast?,0
yep,0
try it and see,0
i could use it as the only way to get information about stuff in the scene. now i have additional &quot;info panes&quot; outside the scene view,0
ok,0
"if you write a nice looking widget which displays the info on the scene, let me please know ;)",0
i would also prefer that instead of a simple tooltip *g*,0
